zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
5.0,30.0,4.641588833612772e-11,1.6875,arca,72.88511392733436,0.0
5.0,30.0,4.641588833612772e-11,1.75,arca,62.35905162308738,0.0
5.0,30.0,4.641588833612772e-11,1.8125,arca,79.69562662119189,0.0
5.0,30.0,4.641588833612772e-11,1.875,arca,64.13140082424408,0.0
5.0,30.0,4.641588833612772e-11,1.9375,arca,65.60092966987966,0.0
5.0,30.0,4.641588833612772e-11,2.0,arca,60.37846235601195,0.0
5.0,30.0,4.641588833612772e-11,2.0625,arca,67.14378258685204,0.0
5.0,30.0,4.641588833612772e-11,2.125,arca,75.36500351271494,0.0
5.0,30.0,4.641588833612772e-11,2.1875,arca,69.07765116289974,0.0
5.0,30.0,4.641588833612772e-11,2.25,arca,63.18907445469962,0.0
5.0,30.0,4.641588833612772e-11,2.3125,arca,60.56225818224161,0.0
5.0,30.0,4.641588833612772e-11,2.375,arca,58.17254884799685,0.0
5.0,30.0,4.641588833612772e-11,2.4375,arca,71.51442896404814,0.0
5.0,30.0,4.641588833612772e-11,2.5,arca,63.604576100709544,0.0
5.0,30.0,4.641588833612772e-11,2.5625,arca,67.9901229319889,0.0
5.0,30.0,4.641588833612772e-11,2.625,arca,65.98662259366489,0.0
5.0,30.0,4.641588833612772e-11,2.6875,arca,68.00690382699408,0.0
5.0,30.0,4.641588833612772e-11,2.75,arca,62.33416631112737,0.0
5.0,30.0,4.641588833612772e-11,2.8125,arca,64.29112210842013,0.0
5.0,30.0,4.641588833612772e-11,2.875,arca,69.76696728094502,0.0
5.0,30.0,4.641588833612772e-11,2.9375,arca,70.09708397939278,0.0
5.0,30.0,4.641588833612772e-11,3.0,arca,71.37676395889501,0.0
5.0,30.0,9.999999999999999e-11,1.5,arca,56.54855996630531,0.0
5.0,30.0,9.999999999999999e-11,1.5625,arca,71.90409481748196,0.0
5.0,30.0,9.999999999999999e-11,1.625,arca,67.86110616163225,0.0
5.0,30.0,9.999999999999999e-11,1.6875,arca,65.52963483025346,0.0
5.0,30.0,9.999999999999999e-11,1.75,arca,63.32163081469627,0.0
5.0,30.0,9.999999999999999e-11,1.8125,arca,76.5564271650467,0.0
5.0,30.0,9.999999999999999e-11,1.875,arca,58.47988589047079,0.0
5.0,30.0,9.999999999999999e-11,1.9375,arca,73.01335967341632,0.0
5.0,30.0,9.999999999999999e-11,2.0,arca,77.68332975169474,0.0
5.0,30.0,9.999999999999999e-11,2.0625,arca,67.75449411555103,0.0
5.0,30.0,9.999999999999999e-11,2.125,arca,61.66623740240945,0.0
5.0,30.0,9.999999999999999e-11,2.1875,arca,64.26657482846755,0.0
5.0,30.0,9.999999999999999e-11,2.25,arca,80.45459490212505,0.0
5.0,30.0,9.999999999999999e-11,2.3125,arca,84.25403726805146,0.0
5.0,30.0,9.999999999999999e-11,2.375,arca,68.26759106154333,0.0
5.0,30.0,9.999999999999999e-11,2.4375,arca,67.75525283223524,0.0
5.0,30.0,9.999999999999999e-11,2.5,arca,72.8219140404012,0.0
5.0,30.0,9.999999999999999e-11,2.5625,arca,60.894499768293656,0.0
5.0,30.0,9.999999999999999e-11,2.625,arca,61.92894625806754,0.0
5.0,30.0,9.999999999999999e-11,2.6875,arca,58.18883587898112,0.0
5.0,30.0,9.999999999999999e-11,2.75,arca,65.3350360908002,0.0
5.0,30.0,9.999999999999999e-11,2.8125,arca,69.34348396774797,0.0
5.0,30.0,9.999999999999999e-11,2.875,arca,53.335374654125445,0.0
5.0,30.0,9.999999999999999e-11,2.9375,arca,65.5604010902453,0.0
5.0,30.0,9.999999999999999e-11,3.0,arca,63.66965609817462,0.0
5.0,30.0,2.1544346900318779e-10,1.5,arca,55.0893196874436,0.0
5.0,30.0,2.1544346900318779e-10,1.5625,arca,68.26767454147011,0.0
5.0,30.0,2.1544346900318779e-10,1.625,arca,65.88499423251861,0.0
5.0,30.0,2.1544346900318779e-10,1.6875,arca,69.11400001875464,0.0
5.0,30.0,2.1544346900318779e-10,1.75,arca,68.00013986418327,0.0
5.0,30.0,2.1544346900318779e-10,1.8125,arca,75.30258542482092,0.0
5.0,30.0,2.1544346900318779e-10,1.875,arca,72.81889960677917,0.0
5.0,30.0,2.1544346900318779e-10,1.9375,arca,69.28526169281132,0.0
5.0,30.0,2.1544346900318779e-10,2.0,arca,63.4549273586557,0.0
5.0,30.0,2.1544346900318779e-10,2.0625,arca,62.70902136765164,0.0
5.0,30.0,2.1544346900318779e-10,2.125,arca,61.193112254067685,0.0
5.0,30.0,2.1544346900318779e-10,2.1875,arca,63.212751059488426,0.0
5.0,30.0,2.1544346900318779e-10,2.25,arca,66.75972148960861,0.0
5.0,30.0,2.1544346900318779e-10,2.3125,arca,59.24673993063316,0.0
5.0,30.0,2.1544346900318779e-10,2.375,arca,68.70521749254371,0.0
5.0,30.0,2.1544346900318779e-10,2.4375,arca,70.73669951528043,0.0
5.0,30.0,2.1544346900318779e-10,2.5,arca,82.8080887006665,0.0
5.0,30.0,2.1544346900318779e-10,2.5625,arca,70.79795441189344,0.0
5.0,30.0,2.1544346900318779e-10,2.625,arca,70.0998528599325,0.0
5.0,30.0,2.1544346900318779e-10,2.6875,arca,63.70331485582385,0.0
5.0,30.0,2.1544346900318779e-10,2.75,arca,56.34597186026249,0.0
5.0,30.0,2.1544346900318779e-10,2.8125,arca,66.55447941131644,0.0
5.0,30.0,2.1544346900318779e-10,2.875,arca,59.55612152807892,0.0
5.0,30.0,2.1544346900318779e-10,2.9375,arca,66.01617527209478,0.0
5.0,30.0,2.1544346900318779e-10,3.0,arca,74.35373434661142,0.0
5.0,30.0,4.6415888336127727e-10,1.5,arca,88.59187076879314,0.0
5.0,30.0,4.6415888336127727e-10,1.5625,arca,76.53190970694838,0.0
5.0,30.0,4.6415888336127727e-10,1.625,arca,77.44153108118564,0.0
5.0,30.0,4.6415888336127727e-10,1.6875,arca,80.43134423975374,0.0
5.0,30.0,4.6415888336127727e-10,1.75,arca,70.00658819999624,0.0
5.0,30.0,4.6415888336127727e-10,1.8125,arca,68.08481646751746,0.0
5.0,30.0,4.6415888336127727e-10,1.875,arca,65.06869122547928,0.0
5.0,30.0,4.6415888336127727e-10,1.9375,arca,71.12879509551477,0.0
5.0,30.0,4.6415888336127727e-10,2.0,arca,71.59040413945823,0.0
5.0,30.0,4.6415888336127727e-10,2.0625,arca,65.74621213601225,0.0
5.0,30.0,4.6415888336127727e-10,2.125,arca,69.3754347335184,0.0
5.0,30.0,4.6415888336127727e-10,2.1875,arca,58.77395165014451,0.0
5.0,30.0,4.6415888336127727e-10,2.25,arca,64.21951680734651,0.0
5.0,30.0,4.6415888336127727e-10,2.3125,arca,73.69943787077045,0.0
5.0,30.0,4.6415888336127727e-10,2.375,arca,67.14302683052244,0.0
5.0,30.0,4.6415888336127727e-10,2.4375,arca,66.18258986195278,0.0
5.0,30.0,4.6415888336127727e-10,2.5,arca,61.589417718195484,0.0
5.0,30.0,4.6415888336127727e-10,2.5625,arca,67.80530927122149,0.0
