zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,4.641588833612772e-11,2.3125,arca,58.68955328228364,0.0
0.0,30.0,4.641588833612772e-11,2.375,arca,61.42858650345592,0.0
0.0,30.0,4.641588833612772e-11,2.4375,arca,61.96375442310801,0.0
0.0,30.0,4.641588833612772e-11,2.5,arca,59.465779354830204,0.0
0.0,30.0,4.641588833612772e-11,2.5625,arca,64.91724456315642,0.0
0.0,30.0,4.641588833612772e-11,2.625,arca,67.11312790206838,0.0
0.0,30.0,4.641588833612772e-11,2.6875,arca,57.945261720798165,0.0
0.0,30.0,4.641588833612772e-11,2.75,arca,55.460029086544,0.0
0.0,30.0,4.641588833612772e-11,2.8125,arca,53.930039768118235,0.0
0.0,30.0,4.641588833612772e-11,2.875,arca,58.39394299130756,0.0
0.0,30.0,4.641588833612772e-11,2.9375,arca,64.39385324701452,0.0
0.0,30.0,4.641588833612772e-11,3.0,arca,67.98331041442012,0.0
0.0,30.0,9.999999999999999e-11,1.5,arca,372.2103896446707,0.0
0.0,30.0,9.999999999999999e-11,1.5625,arca,285.2805556746842,0.0
0.0,30.0,9.999999999999999e-11,1.625,arca,249.1006923713803,0.0
0.0,30.0,9.999999999999999e-11,1.6875,arca,245.13615749703985,0.0
0.0,30.0,9.999999999999999e-11,1.75,arca,236.4189415629824,0.0
0.0,30.0,9.999999999999999e-11,1.8125,arca,195.0892370100424,0.0
0.0,30.0,9.999999999999999e-11,1.875,arca,170.6257631680503,0.0
0.0,30.0,9.999999999999999e-11,1.9375,arca,160.81875265895172,0.0
0.0,30.0,9.999999999999999e-11,2.0,arca,125.99946231416025,0.0
0.0,30.0,9.999999999999999e-11,2.0625,arca,113.63469155549694,0.0
0.0,30.0,9.999999999999999e-11,2.125,arca,134.50325202179448,0.0
0.0,30.0,9.999999999999999e-11,2.1875,arca,120.28095164285031,0.0
0.0,30.0,9.999999999999999e-11,2.25,arca,93.95606831179623,0.0
0.0,30.0,9.999999999999999e-11,2.3125,arca,80.9069942316635,0.0
0.0,30.0,9.999999999999999e-11,2.375,arca,88.94506911712804,0.0
0.0,30.0,9.999999999999999e-11,2.4375,arca,72.34176973054977,0.0
0.0,30.0,9.999999999999999e-11,2.5,arca,88.68049179462825,0.0
0.0,30.0,9.999999999999999e-11,2.5625,arca,84.53981985666368,0.0
0.0,30.0,9.999999999999999e-11,2.625,arca,75.10331964577253,0.0
0.0,30.0,9.999999999999999e-11,2.6875,arca,64.37778583913203,0.0
0.0,30.0,9.999999999999999e-11,2.75,arca,62.4041970772828,0.0
0.0,30.0,9.999999999999999e-11,2.8125,arca,72.49747862021655,0.0
0.0,30.0,9.999999999999999e-11,2.875,arca,65.71395400994736,0.0
